Unnamed: 0,Month,Workingday,Temperature,Temp2,Humidity,Windspeed,Season_1,Season_2,Season_3,Season_4,Weathersit_1,Weathersit_2,Weathersit_3,Holiday_0,Weekday_0,Weekday_1,Weekday_2,Weekday_3,Weekday_4,Weekday_5,Weekday_6,Count
462,4,0,0.4375,0.426129,0.25416700000000003,0.274871,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,6857
463,4,0,0.5,0.492425,0.275833,0.232596,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,5169
464,4,1,0.489167,0.476638,0.3175,0.358196,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,5585
465,4,1,0.446667,0.436233,0.435,0.249375,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,5918
466,4,1,0.348696,0.337274,0.469565,0.295274,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4862
467,4,1,0.3975,0.387604,0.46625,0.290429,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,5409
468,4,1,0.4425,0.431808,0.408333,0.155471,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,6398
469,4,0,0.495,0.487996,0.5029170000000001,0.190917,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,7460
470,4,0,0.606667,0.573875,0.507917,0.225129,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,7132
471,4,0,0.664167,0.614925,0.561667,0.284829,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,6370
472,4,1,0.608333,0.598487,0.390417,0.273629,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,6691
473,4,1,0.463333,0.457038,0.569167,0.16791199999999998,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4367
474,4,1,0.498333,0.493046,0.6125,0.0659292,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6565
475,4,1,0.526667,0.515775,0.694583,0.149871,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,7290
476,4,0,0.57,0.542921,0.682917,0.283587,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,6624
477,4,0,0.396667,0.389504,0.835417,0.344546,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1027
478,4,1,0.321667,0.301125,0.766667,0.303496,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,3214
479,4,1,0.413333,0.405283,0.454167,0.249383,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,5633
480,4,1,0.476667,0.470317,0.427917,0.118792,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,6196
481,4,1,0.498333,0.483583,0.756667,0.176625,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,5026
482,4,1,0.4575,0.452637,0.400833,0.347633,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,6233
483,4,0,0.376667,0.377504,0.489583,0.129975,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4220
484,4,0,0.458333,0.450121,0.587083,0.116908,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6304
485,4,1,0.464167,0.457696,0.57,0.171638,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,5572
486,5,1,0.613333,0.577021,0.659583,0.156096,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,5740
487,5,1,0.564167,0.537896,0.797083,0.138058,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,6169
488,5,1,0.56,0.537242,0.768333,0.133696,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,6421
489,5,1,0.6275,0.590917,0.735417,0.162938,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,6296
490,5,0,0.621667,0.584608,0.756667,0.15299200000000002,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,6883
491,5,0,0.5625,0.546737,0.74,0.14987899999999998,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6359
492,5,1,0.5375,0.527142,0.664167,0.230721,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,6273
493,5,1,0.581667,0.557471,0.685833,0.296029,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,5728
494,5,1,0.575,0.553025,0.744167,0.216412,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4717
495,5,1,0.505833,0.491783,0.552083,0.31406300000000004,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6572
496,5,1,0.533333,0.520833,0.360417,0.236937,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,7030
497,5,0,0.564167,0.544817,0.480417,0.123133,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,7429
498,5,0,0.6125,0.585238,0.57625,0.225117,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6118
499,5,1,0.573333,0.5499,0.789583,0.212692,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2843
500,5,1,0.611667,0.576404,0.794583,0.147392,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,5115
501,5,1,0.636667,0.595975,0.697917,0.122512,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,7424
502,5,1,0.593333,0.572613,0.52,0.229475,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,7384
503,5,1,0.564167,0.551121,0.523333,0.136817,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,7639
504,5,0,0.6,0.566908,0.45625,0.083975,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,8294
505,5,0,0.620833,0.583967,0.530417,0.254367,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,7129
506,5,1,0.598333,0.565667,0.81125,0.233204,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4359
507,5,1,0.615,0.580825,0.765833,0.118167,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,6073
508,5,1,0.621667,0.584612,0.774583,0.102,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,5260
509,5,1,0.655,0.6067,0.716667,0.172896,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6770
510,5,1,0.68,0.627529,0.7470829999999999,0.14055,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,6734
511,5,0,0.6925,0.642696,0.7325,0.198992,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,6536
512,5,0,0.69,0.641425,0.697083,0.215171,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6591
513,5,0,0.7125,0.6793,0.67625,0.196521,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,6043
514,5,1,0.7225,0.672992,0.6845829999999999,0.2954,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,5743
515,5,1,0.656667,0.611129,0.67,0.134329,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,6855
516,5,1,0.68,0.631329,0.492917,0.195279,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,7338
517,6,1,0.654167,0.607962,0.755417,0.237563,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4127
518,6,0,0.583333,0.566288,0.549167,0.186562,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,8120
519,6,0,0.6025,0.575133,0.493333,0.184087,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,7641
520,6,1,0.5975,0.578283,0.487083,0.284833,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,6998
521,6,1,0.540833,0.525892,0.613333,0.209575,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,7001
522,6,1,0.554167,0.542292,0.61125,0.077125,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,7055
523,6,1,0.6025,0.569442,0.567083,0.15735,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,7494
524,6,1,0.649167,0.597862,0.467917,0.17538299999999998,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,7736
525,6,0,0.710833,0.648367,0.437083,0.144287,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,7498
526,6,0,0.726667,0.663517,0.538333,0.133721,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6598
527,6,1,0.720833,0.659721,0.587917,0.207713,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,6664
528,6,1,0.6533329999999999,0.597875,0.833333,0.214546,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,4972
529,6,1,0.655833,0.611117,0.582083,0.343279,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,7421
530,6,1,0.648333,0.624383,0.569583,0.253733,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,7363
531,6,1,0.639167,0.599754,0.589583,0.176617,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,7665
532,6,0,0.631667,0.594708,0.504167,0.166667,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,7702
533,6,0,0.5925,0.571975,0.59875,0.144904,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6978
534,6,1,0.568333,0.544842,0.777917,0.174746,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,5099
535,6,1,0.688333,0.654692,0.69,0.148017,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,6825
536,6,1,0.7825,0.720975,0.592083,0.11381199999999997,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,6211
537,6,1,0.805833,0.752542,0.567917,0.118787,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,5905
538,6,1,0.7775,0.724121,0.57375,0.182842,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,5823
539,6,0,0.731667,0.652792,0.534583,0.179721,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,7458
540,6,0,0.743333,0.674254,0.479167,0.145525,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,6891
541,6,1,0.7158329999999999,0.654042,0.504167,0.300383,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,6779
542,6,1,0.630833,0.594704,0.373333,0.347642,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,7442
543,6,1,0.6975,0.640792,0.36,0.271775,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,7335
544,6,1,0.749167,0.675512,0.4225,0.17165,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6879
545,6,1,0.834167,0.786613,0.48875,0.165417,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,5463
546,6,0,0.765,0.687508,0.60125,0.161071,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,5687
547,7,0,0.815833,0.750629,0.51875,0.16852899999999998,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,5531
548,7,1,0.781667,0.702038,0.447083,0.195267,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,6227
549,7,1,0.780833,0.70265,0.492083,0.126237,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,6660
550,7,0,0.789167,0.732337,0.53875,0.13495,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,7403
551,7,1,0.8275,0.761367,0.457917,0.194029,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6241
552,7,1,0.828333,0.752533,0.450833,0.146142,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,6207
553,7,0,0.861667,0.804913,0.492083,0.163554,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,4840
554,7,0,0.8225,0.790396,0.57375,0.125629,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4672
555,7,1,0.710833,0.654054,0.683333,0.180975,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,6569
556,7,1,0.720833,0.664796,0.6675,0.15173699999999998,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,6290
557,7,1,0.716667,0.650271,0.633333,0.15173299999999998,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,7264
558,7,1,0.7158329999999999,0.654683,0.529583,0.146775,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,7446
559,7,1,0.731667,0.667933,0.485833,0.08085,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,7499
560,7,0,0.703333,0.666042,0.699167,0.143679,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,6969
561,7,0,0.745833,0.705196,0.717917,0.166667,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,6031
562,7,1,0.763333,0.724125,0.645,0.164187,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,6830
563,7,1,0.818333,0.755683,0.505833,0.114429,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,6786
564,7,1,0.793333,0.745583,0.577083,0.137442,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5713
565,7,1,0.77,0.714642,0.600417,0.165429,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6591
566,7,1,0.665833,0.613025,0.844167,0.208967,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,5870
567,7,0,0.595833,0.549912,0.865417,0.2133,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4459
568,7,0,0.6675,0.623125,0.7625,0.0939208,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,7410
569,7,1,0.741667,0.690017,0.694167,0.138683,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,6966
570,7,1,0.750833,0.70645,0.655,0.211454,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,7592
571,7,1,0.724167,0.654054,0.45,0.1648,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,8173
572,7,1,0.776667,0.739263,0.5966670000000001,0.28481300000000004,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6861
573,7,1,0.781667,0.734217,0.594583,0.15299200000000002,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,6904
574,7,0,0.755833,0.697604,0.613333,0.15735,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,6685
575,7,0,0.7216670000000001,0.667933,0.62375,0.170396,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,6597
576,7,1,0.730833,0.684987,0.66875,0.153617,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,7105
577,7,1,0.713333,0.662896,0.704167,0.165425,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,7216
578,8,1,0.7175,0.667308,0.6775,0.141179,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,7580
579,8,1,0.7525,0.707088,0.659583,0.129354,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,7261
580,8,1,0.765833,0.722867,0.6425,0.215792,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,7175
581,8,0,0.793333,0.751267,0.613333,0.257458,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,6824
582,8,0,0.769167,0.731079,0.6525,0.290421,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,5464
583,8,1,0.7525,0.710246,0.654167,0.129354,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7013
